company_permalink,company_name,company_category_list,company_country_code,company_state_code,company_region,company_city,investor_permalink,investor_name,investor_country_code,investor_state_code,investor_region,investor_city,funding_round_permalink,funding_round_type,funding_round_code,funded_at,raised_amount_usd
/organization/24-7-card,24/7 Card,Finance,USA,CA,Los Angeles,Los Angeles,/organization/webb-investment-network,Webb Investment Network,,,,,/funding-round/c2d5008bcb82fec57c310663b0979c31,venture,A,10/24/11,
/organization/24-7-customer,[24]7,Customer Service|Predictive Analytics|Services|Software|Technology,USA,CA,SF Bay Area,Campbell,/organization/sequoia-capital,Sequoia Capital,USA,CA,SF Bay Area,Menlo Park,/funding-round/a5d49593d7ff28e71b7d50d7872f95cd,venture,,7/1/03,
/organization/24-media-network,24 Media Network,News,SWE,26,Stockholm,Stockholm,/organization/kl-ventures,KL Ventures,,,,,/funding-round/6c39fc5b5925f9cb1e35dcc26c9bc602,undisclosed,,9/1/08,185451
/organization/24-media-network,24 Media Network,News,SWE,26,Stockholm,Stockholm,/organization/rite-internet-ventures,Rite Ventures,SWE,26,Stockholm,Stockholm,/funding-round/6c39fc5b5925f9cb1e35dcc26c9bc602,undisclosed,,9/1/08,185451
/organization/24-quan,24 Quan,Real Estate,,,,,/organization/cdh-investments,CDH Investments,,,,,/funding-round/935de9e6d394702193e1578a356ec0e9,venture,A,11/1/11,
/organization/24-quan,24 Quan,Real Estate,,,,,/organization/vickers-capital-group,Vickers Venture Partners,SGP,,Singapore,Singapore,/funding-round/935de9e6d394702193e1578a356ec0e9,venture,A,11/1/11,
/organization/247-learning-private,24x7 Learning,EdTech|Education|Systems,IND,19,Bangalore,Bangalore,/organization/capital18,Capital18,IND,7,New Delhi,New Delhi,/funding-round/4cd5cd165bc869bc40705a9e4b626bee,venture,,11/6/07,4000000
/organization/247-techies,247 Techies,Hardware + Software,USA,NY,New York City,New York,/organization/500-startups,500 Startups,USA,CA,SF Bay Area,Mountain View,/funding-round/6fecbecd928ca2850e9bc2c25028659c,seed,,11/5/12,600000
/organization/247-techies,247 Techies,Hardware + Software,USA,NY,New York City,New York,/organization/india-internet-fund,India Internet Fund,IND,7,New Delhi,New Delhi,/funding-round/6fecbecd928ca2850e9bc2c25028659c,seed,,11/5/12,600000
/organization/247-techies,247 Techies,Hardware + Software,USA,NY,New York City,New York,/person/shailesh-rao,Shailesh Rao,USA,,,San Francisco,/funding-round/6fecbecd928ca2850e9bc2c25028659c,seed,,11/5/12,600000
/organization/24fab,24fab,,ESP,29,Madrid,Madrid,/organization/go-beyond,Go Beyond Investing,CHE,25,Zurich,Zürich,/funding-round/e67f480303e9ad9aa4dffce1ea87a1b8,venture,,7/20/15,
/organization/24fab,24fab,,ESP,29,Madrid,Madrid,/organization/go-beyond,Go Beyond Investing,CHE,25,Zurich,Zürich,/funding-round/f7667e10f2d6381f4886fdbde2dbcbfb,venture,,9/11/14,
/organization/24fab,24fab,,ESP,29,Madrid,Madrid,/person/maria-eugenia-giron,Maria Eugenia Giron,ESP,,,Madrid,/funding-round/e67f480303e9ad9aa4dffce1ea87a1b8,venture,,7/20/15,
/organization/24fab,24fab,,ESP,29,Madrid,Madrid,/person/maria-eugenia-giron,Maria Eugenia Giron,ESP,,,Madrid,/funding-round/f7667e10f2d6381f4886fdbde2dbcbfb,venture,,9/11/14,
/organization/24h00,24h00,Advertising|E-Commerce|Marketing Automation,FRA,A8,Paris,Paris,/person/fabrice-grinda,Fabrice Grinda,USA,,,New York,/funding-round/0706afb19cd5617c6c3a8d5c1bfb1564,seed,,8/1/06,
/organization/24i,24i,Internet,NLD,7,Amsterdam,Amsterdam,/organization/newion-investments,Newion Investments,NLD,2,NLD - Other,Nijehaske,/funding-round/512728f7091b4990a28e3a75a5b579d4,venture,,4/10/15,2000000
/organization/24m-technologies,24M Technologies,Clean Technology,USA,MD,Salisbury,Cambridge,/organization/charles-river-ventures,CRV,USA,MA,Boston,Cambridge,/funding-round/34bf4b77712202892a39cac6740786c4,venture,A,8/16/10,16000000
/organization/24m-technologies,24M Technologies,Clean Technology,USA,MD,Salisbury,Cambridge,/organization/north-bridge-venture-partners,North Bridge Venture Partners & Growth Equity,USA,MA,Boston,Waltham,/funding-round/34bf4b77712202892a39cac6740786c4,venture,A,8/16/10,16000000
/organization/24m-technologies,24M Technologies,Clean Technology,USA,MD,Salisbury,Cambridge,/organization/u-s-department-of-energy,U.S. Department of Energy,USA,DC,"Washington, D.C.",Washington,/funding-round/34bf4b77712202892a39cac6740786c4,venture,A,8/16/10,16000000
/organization/24me,24me,Artificial Intelligence|Big Data|Marketplaces|Productivity,,,,,/organization/iangels,iAngels,ISR,5,Tel Aviv,Tel Aviv,/funding-round/435e6a1e70d6a73dc97b8d60030ac3f7,seed,,5/2/14,
/organization/24med-sp,24med Sp,,,,,,/organization/mci-management,MCI Capital SA,POL,78,Warsaw,Warsaw,/funding-round/346594127162a8229bd16903735b1c2b,private_equity,,1/1/08,
/organization/24pagebooks,24PageBooks,Software,USA,NY,"Rochester, New York",Rochester,/organization/kima-ventures,Kima Ventures,FRA,A8,Paris,Paris,/funding-round/22f155f76945785c263f3de2b88ab43e,seed,,5/24/11,50000
/organization/24symbols,24Symbols,Software|Textbooks,ESP,29,Madrid,Madrid,/organization/seedcamp,Seedcamp,GBR,H9,London,London,/funding-round/c1fe60d36b4c0db378cad8ff95963a75,seed,,2/1/12,6563.258877
/organization/24symbols,24Symbols,Software|Textbooks,ESP,29,Madrid,Madrid,/organization/sidkap,Sidkap,,,,,/funding-round/4ce16a5c9e9da1bd73f5fdaadfc4d52b,seed,,10/20/10,347354.0881
/organization/24symbols,24Symbols,Software|Textbooks,ESP,29,Madrid,Madrid,/organization/zed,Zed,ESP,29,Las Rozas De Madrid,Las Rozas De Madrid,/funding-round/54b6d3546863d1dbb4590c3bd0005dd1,seed,,5/15/13,2588851.542
/organization/24tidy,24tidy,Services,CHN,,,,/organization/23seed,23Seed,CHN,23,Shanghai,Shanghai,/funding-round/7cd8f190c78d50398dc4f055e90d1388,angel,,12/27/13,164473
/organization/24tidy,24tidy,Services,CHN,,,,/organization/oriza-holdings,Oriza Holdings,CHN,4,Shanghai,Suzhou,/funding-round/320ed931315604540690e5333375225b,venture,A,7/14/14,1692088
/organization/25eight,25eight,DIY|Electronics|Software,USA,CA,SF Bay Area,San Francisco,/organization/innovation-works,Innovation Works,USA,PA,Pittsburgh,Pittsburgh,/funding-round/354fd5ac4d6ed663bf4fd123395b608a,seed,,1/26/10,25000
/organization/265-network,265 Network,Software,CHN,22,Beijing,Beijing,/organization/idg-capital-partners,IDG Capital Partners,CHN,22,Beijing,Beijing,/funding-round/bbb250159ba5ffeef80fd456a053d4b5,venture,,12/1/04,2000000
/organization/27-bards,27 bards,Software|Tourism,USA,CA,SF Bay Area,Stanford,/organization/rothenberg-ventures,Rothenberg Ventures,USA,CA,SF Bay Area,San Francisco,/funding-round/200b89f6f8678f58132435770d4c1a90,seed,,11/6/12,
/organization/27-perry,27 Perry,E-Commerce|Finance|Marketplaces,USA,CO,Denver,Boulder,/organization/techstars,Techstars,USA,CO,Denver,Boulder,/funding-round/1416deb52b046cb620d13526502563bb,seed,,5/17/12,118000
/organization/280-north,280 North,Presentations|Software,USA,CA,SF Bay Area,San Francisco,/organization/lowercase-capital,Lowercase Capital,USA,CA,Lake Tahoe,Truckee,/funding-round/2716f89340d144543b453ae798f18eb0,angel,,3/1/08,250000
/organization/280-north,280 North,Presentations|Software,USA,CA,SF Bay Area,San Francisco,/organization/xgyc,XGYC,,,,,/funding-round/2716f89340d144543b453ae798f18eb0,angel,,3/1/08,250000
/organization/280-north,280 North,Presentations|Software,USA,CA,SF Bay Area,San Francisco,/organization/y-combinator,Y Combinator,USA,CA,SF Bay Area,Mountain View,/funding-round/4433764c0e634139c2d831a2ba13a158,seed,,1/1/08,
/organization/280-north,280 North,Presentations|Software,USA,CA,SF Bay Area,San Francisco,/person/paul-buchheit,Paul Buchheit,USA,,,Mountain View,/funding-round/2716f89340d144543b453ae798f18eb0,angel,,3/1/08,250000
/organization/29west,29West,,,,,,/organization/susquehanna-growth-equity,Susquehanna Growth Equity,USA,PA,Philadelphia,Bala Cynwyd,/funding-round/d0e46e41cc809f8bda4c8357b9577635,undisclosed,,3/15/07,
/organization/2adpro-media-solutions,2AdPro Media Solutions,Ad Targeting|Advertising|Advertising Platforms|Design|Digital Media|Marketing Automation|Mobile Advertising|SaaS|Web Design,USA,CA,Los Angeles,Woodland Hills,/organization/ventureast,VenturEast,IND,25,Chennai,Chennai,/funding-round/05bf27a47e68186255a2aaa7a63ced12,venture,A,3/31/08,
/organization/2c2p,2C2P,E-Commerce|Mobile Commerce|Payments|Software,SGP,,,,/organization/amun-capital,Amun Capital,HKG,,Hong Kong,Hong Kong,/funding-round/fc41599e5ce6654db9217e05e933e5a4,venture,C,4/27/15,7000000
/organization/2c2p,2C2P,E-Commerce|Mobile Commerce|Payments|Software,SGP,,,,/organization/digital-media-partners,Digital Media Partners,SGP,,Singapore,Singapore,/funding-round/f3c7d2be5057f783a588d1598c06e4a5,venture,A,1/1/11,1000000
/organization/2c2p,2C2P,E-Commerce|Mobile Commerce|Payments|Software,SGP,,,,/organization/gmo-venturepartners,GMO VenturePartners,JPN,40,Tokyo,Tokyo,/funding-round/3fce54b03edf36d1a5002b288be8fdeb,venture,B,1/28/14,2000000
/organization/2c2p,2C2P,E-Commerce|Mobile Commerce|Payments|Software,SGP,,,,/organization/gmo-venturepartners,GMO VenturePartners,JPN,40,Tokyo,Tokyo,/funding-round/fc41599e5ce6654db9217e05e933e5a4,venture,C,4/27/15,7000000
/organization/2can,2can,Credit Cards|Mobile,RUS,48,Moscow,Moscow,/organization/almaz-capital,Almaz Capital,USA,CA,SF Bay Area,Portola Valley,/funding-round/428bbe0a69f0568d8b064a31b6faff65,venture,,11/18/15,1300000
/organization/2can,2can,Credit Cards|Mobile,RUS,48,Moscow,Moscow,/organization/almaz-capital,Almaz Capital,USA,CA,SF Bay Area,Portola Valley,/funding-round/49a485a95b8b1b324c5c5ef0b86eb312,venture,B,3/31/14,5000000
/organization/2can,2can,Credit Cards|Mobile,RUS,48,Moscow,Moscow,/organization/almaz-capital,Almaz Capital,USA,CA,SF Bay Area,Portola Valley,/funding-round/d6a653a709c76f31ce34ecbf159fd0ca,venture,A,9/1/12,2000000
/organization/2can,2can,Credit Cards|Mobile,RUS,48,Moscow,Moscow,/organization/esn-group,ESN Group,GHA,1,Accra,Accra,/funding-round/428bbe0a69f0568d8b064a31b6faff65,venture,,11/18/15,1300000
/organization/2can,2can,Credit Cards|Mobile,RUS,48,Moscow,Moscow,/organization/esn-group,ESN Group,GHA,1,Accra,Accra,/funding-round/49a485a95b8b1b324c5c5ef0b86eb312,venture,B,3/31/14,5000000
/organization/2can,2can,Credit Cards|Mobile,RUS,48,Moscow,Moscow,/organization/inventure-partners,Inventure Partners,RUS,48,Moscow,Moscow,/funding-round/428bbe0a69f0568d8b064a31b6faff65,venture,,11/18/15,1300000
/organization/2can,2can,Credit Cards|Mobile,RUS,48,Moscow,Moscow,/organization/inventure-partners,Inventure Partners,RUS,48,Moscow,Moscow,/funding-round/49a485a95b8b1b324c5c5ef0b86eb312,venture,B,3/31/14,5000000
/organization/2can,2can,Credit Cards|Mobile,RUS,48,Moscow,Moscow,/organization/inventure-partners,Inventure Partners,RUS,48,Moscow,Moscow,/funding-round/d6a653a709c76f31ce34ecbf159fd0ca,venture,A,9/1/12,2000000
/organization/2checkout-com,2Checkout,E-Commerce,USA,OH,"Columbus, Ohio",Columbus,/organization/chicago-growth-partners,Chicago Growth Partners,USA,IL,Chicago,Chicago,/funding-round/d7ec92625f17f1c7c4163ac30e8f6da3,venture,A,7/16/14,60000000
/organization/2checkout-com,2Checkout,E-Commerce,USA,OH,"Columbus, Ohio",Columbus,/organization/trident-capital,Trident Capital,USA,CA,SF Bay Area,Palo Alto,/funding-round/d7ec92625f17f1c7c4163ac30e8f6da3,venture,A,7/16/14,60000000
/organization/2checkout-com,2Checkout,E-Commerce,USA,OH,"Columbus, Ohio",Columbus,/organization/trinity-capital-investment,Trinity Capital Investment,USA,AZ,Phoenix,Chandler,/funding-round/15cfcf87377ea0f73406fccb739fa0c5,debt_financing,,9/15/15,12000000
/organization/2dheat,2DHeat,Clean Technology,GBR,P2,Warrington,Warrington,/organization/north-west-fund,The North West Fund,GBR,P2,Warrington,Warrington,/funding-round/b1308b31d7a416eb1200b9bb42c9a08f,private_equity,,10/24/14,200707.5611
/organization/2dheat,2DHeat,Clean Technology,GBR,P2,Warrington,Warrington,/organization/science-and-technologies-facilities-council,Science and Technologies Facilities Council,,,,,/funding-round/a7c2474ff586c636c857b2da8ac964d9,grant,,10/24/14,64226
/organization/2duche,2Duche,E-Commerce,CHN,23,Shanghai,Shanghai,/organization/idg-capital-partners,IDG Capital Partners,CHN,22,Beijing,Beijing,/funding-round/910497792674d727ed951972dcb9fc58,undisclosed,,8/1/10,
/organization/2duche,2Duche,E-Commerce,CHN,23,Shanghai,Shanghai,/organization/idg-capital-partners,IDG Capital Partners,CHN,22,Beijing,Beijing,/funding-round/c4dc6a5b1d3124ab1ee3d234889f5bd1,undisclosed,,6/1/06,
/organization/2duche,2Duche,E-Commerce,CHN,23,Shanghai,Shanghai,/organization/ignition-partners,Ignition Partners,USA,WA,Seattle,Bellevue,/funding-round/910497792674d727ed951972dcb9fc58,undisclosed,,8/1/10,
/organization/2duche,2Duche,E-Commerce,CHN,23,Shanghai,Shanghai,/organization/qiming-venture-partners,QiMing Venture Partners,CHN,23,Shanghai,Shanghai,/funding-round/910497792674d727ed951972dcb9fc58,undisclosed,,8/1/10,
/organization/2heuresavant,2heuresavant,Discounts|Entertainment|Internet|Ticketing,FRA,A8,Paris,Paris,/organization/kima-ventures,Kima Ventures,FRA,A8,Paris,Paris,/funding-round/bc82dd3a0a22e679428c31505f140567,seed,,7/1/10,33457
/organization/2houses,2houses,Curated Web,BEL,1,Brussels,Bel,/organization/inventures-sa,Inventures SA,BEL,10,BEL - Other,Bierges,/funding-round/2a4ac36d200664c417199d2c3392d4e0,seed,,8/8/11,106626
/organization/2houses,2houses,Curated Web,BEL,1,Brussels,Bel,/organization/inventures-sa,Inventures SA,BEL,10,BEL - Other,Bierges,/funding-round/f139ed46e2a848b181354542b71c8ff4,venture,A,11/9/12,860102
/organization/2houses,2houses,Curated Web,BEL,1,Brussels,Bel,/organization/mymicroinvest,Mymicroinvest,BEL,10,Brussels,Wavre,/funding-round/f139ed46e2a848b181354542b71c8ff4,venture,A,11/9/12,860102
/organization/2lemetry,2lemetry,Internet of Things|M2M|Software,USA,CO,Denver,Denver,/organization/salesforce-ventures,Salesforce Ventures,USA,CA,SF Bay Area,San Francisco,/funding-round/fe04a765d360501d4bde70db05c3bd58,venture,,1/9/15,4000000
/organization/2mee,2mee,Content|Software|Sports,,,,,/organization/angels-den,Angels Den,GBR,H9,London,London,/funding-round/639d537f7ef2543587d05ce7e1f1b0c5,undisclosed,,4/16/15,100000
/organization/2morrow-mobile,2Morrow Inc,Application Platforms|Health and Wellness|Mobile|Mobile Health|Software,USA,WA,Seattle,Kirkland,/organization/alliance-of-angels,Alliance of Angels,USA,WA,Seattle,Seattle,/funding-round/ef3b88930a3f75a41e1d42f9e1599958,debt_financing,,3/16/15,50000
/organization/2nd-screen-games,2nd Screen Games,,USA,CA,SF Bay Area,San Francisco,/organization/social-starts,Social Starts,,,,,/funding-round/78ce782530236092429784b236af3833,seed,,12/1/12,
/organization/2nd-story-software-inc,"2nd Story Software, Inc.",Software,USA,IA,Cedar Rapids,Cedar Rapids,/organization/ta-associates,TA Associates,USA,MA,Boston,Boston,/funding-round/c7647b519b16454c1abe9f310ea2a34c,private_equity,,3/30/05,85000000
/organization/2nd-watch,2nd Watch,Cloud Infrastructure|Corporate IT|Enterprise Software,USA,WA,Seattle,Seattle,/organization/columbia-capital,Columbia Capital,USA,VA,Alexandria,Alexandria,/funding-round/08108acd1a58480a1331ee7d4bc9abda,venture,C,10/14/14,10000000
/organization/2nd-watch,2nd Watch,Cloud Infrastructure|Corporate IT|Enterprise Software,USA,WA,Seattle,Seattle,/organization/columbia-capital,Columbia Capital,USA,VA,Alexandria,Alexandria,/funding-round/b0bd8df1dca510e1003ecb2e1e46b6df,venture,C,11/5/13,23000000
/organization/2nd-watch,2nd Watch,Cloud Infrastructure|Corporate IT|Enterprise Software,USA,WA,Seattle,Seattle,/organization/madrona-venture-group,Madrona Venture Group,USA,WA,Seattle,Seattle,/funding-round/08108acd1a58480a1331ee7d4bc9abda,venture,C,10/14/14,10000000
/organization/2nd-watch,2nd Watch,Cloud Infrastructure|Corporate IT|Enterprise Software,USA,WA,Seattle,Seattle,/organization/madrona-venture-group,Madrona Venture Group,USA,WA,Seattle,Seattle,/funding-round/b0bd8df1dca510e1003ecb2e1e46b6df,venture,C,11/5/13,23000000
/organization/2nd-watch,2nd Watch,Cloud Infrastructure|Corporate IT|Enterprise Software,USA,WA,Seattle,Seattle,/organization/top-tier-capital-partners,Top Tier Capital Partners,USA,CA,SF Bay Area,San Francisco,/funding-round/08108acd1a58480a1331ee7d4bc9abda,venture,C,10/14/14,10000000
/organization/2ndnature,2NDNATURE,Landscaping|Natural Resources,USA,CA,SF Bay Area,Santa Cruz,/organization/better-ventures,Better Ventures,USA,CA,SF Bay Area,Oakland,/funding-round/0306e729a644cd1f094dddac98374d81,seed,,3/31/13,20000
/organization/2pm-technologies,2pm Technologies,SaaS|Technology|Telecommunications,IRL,10,IRL - Other,Ballinasloe,/organization/icc-venture-capital,ICC Venture Capital,,,,,/funding-round/691871caa9bed667c9a4eb65271a4a6d,venture,B,11/1/02,3167062
/organization/2redbeans,2RedBeans,Curated Web|Online Dating|Social Network Media,USA,CA,SF Bay Area,Dublin,/organization/fine-charm-ventures,Fine Charm Ventures,,,,,/funding-round/ed719ecfd7240b23c3f4650aee650fa6,seed,,10/15/14,2300000
/organization/2redbeans,2RedBeans,Curated Web|Online Dating|Social Network Media,USA,CA,SF Bay Area,Dublin,/organization/preangel,PreAngel,CHN,22,Beijing,Beijing,/funding-round/ed719ecfd7240b23c3f4650aee650fa6,seed,,10/15/14,2300000
/organization/2redbeans,2RedBeans,Curated Web|Online Dating|Social Network Media,USA,CA,SF Bay Area,Dublin,/organization/silicon-valley-growth-syndicate,Silicon Valley Growth Syndicate,,,,,/funding-round/ed719ecfd7240b23c3f4650aee650fa6,seed,,10/15/14,2300000
/organization/2redbeans,2RedBeans,Curated Web|Online Dating|Social Network Media,USA,CA,SF Bay Area,Dublin,/organization/startx,StartX,USA,CA,SF Bay Area,Palo Alto,/funding-round/ed719ecfd7240b23c3f4650aee650fa6,seed,,10/15/14,2300000
/organization/2redbeans,2RedBeans,Curated Web|Online Dating|Social Network Media,USA,CA,SF Bay Area,Dublin,/organization/startx-fund,StartX Fund,,,,,/funding-round/ed719ecfd7240b23c3f4650aee650fa6,seed,,10/15/14,2300000
/organization/2redbeans,2RedBeans,Curated Web|Online Dating|Social Network Media,USA,CA,SF Bay Area,Dublin,/organization/teec-angel-fund,TEEC Angel Fund,,,,,/funding-round/ed719ecfd7240b23c3f4650aee650fa6,seed,,10/15/14,2300000
/organization/2sms,2sms,Messaging,USA,IL,Chicago,Schaumburg,/organization/yfm-venture-finance,SMH Venture Finance Limited,GBR,,,,/funding-round/b3766ce0321c9e1111df987d4500cafd,venture,,11/1/07,939000
/organization/2theloo,2theloo,Hospitality,,,,,/organization/avedon-capital-partners,Avedon Capital Partners,,,,,/funding-round/6500ebef24ea62b4962b111f04a8e3e2,private_equity,,7/10/13,
/organization/2u,2U Inc.,EdTech|Education|Software,USA,MD,MD - Other,Hyattsville,/organization/bessemer-venture-partners,Bessemer Venture Partners,USA,CA,SF Bay Area,Menlo Park,/funding-round/27a95d0c30dc3973c48cbd363df0a900,venture,D,10/21/13,5100000
/organization/2u,2U Inc.,EdTech|Education|Software,USA,MD,MD - Other,Hyattsville,/organization/bessemer-venture-partners,Bessemer Venture Partners,USA,CA,SF Bay Area,Menlo Park,/funding-round/53b88f7edacc3c8221de9c2ab3a7c789,venture,D,4/2/12,26000000
/organization/2u,2U Inc.,EdTech|Education|Software,USA,MD,MD - Other,Hyattsville,/organization/bessemer-venture-partners,Bessemer Venture Partners,USA,CA,SF Bay Area,Menlo Park,/funding-round/93c57a56aac42f6e1dcdbff6f36d0c4d,venture,C,3/10/11,32500000
/organization/2u,2U Inc.,EdTech|Education|Software,USA,MD,MD - Other,Hyattsville,/organization/city-light-capital,City Light Capital,USA,NY,New York City,New York,/funding-round/53b88f7edacc3c8221de9c2ab3a7c789,venture,D,4/2/12,26000000
/organization/2u,2U Inc.,EdTech|Education|Software,USA,MD,MD - Other,Hyattsville,/organization/city-light-capital,City Light Capital,USA,NY,New York City,New York,/funding-round/54874a891ac80a0a6b87e6a8eaf79fe8,venture,A,6/21/09,10000000
/organization/2u,2U Inc.,EdTech|Education|Software,USA,MD,MD - Other,Hyattsville,/organization/city-light-capital,City Light Capital,USA,NY,New York City,New York,/funding-round/93c57a56aac42f6e1dcdbff6f36d0c4d,venture,C,3/10/11,32500000
/organization/2u,2U Inc.,EdTech|Education|Software,USA,MD,MD - Other,Hyattsville,/organization/city-light-capital,City Light Capital,USA,NY,New York City,New York,/funding-round/c5e9e5fe0a41f0a5a778f9b7ac01def6,venture,B,2/5/10,20000000
/organization/2u,2U Inc.,EdTech|Education|Software,USA,MD,MD - Other,Hyattsville,/organization/highland-capital-partners,Highland Capital Partners,USA,MA,Boston,Cambridge,/funding-round/27a95d0c30dc3973c48cbd363df0a900,venture,D,10/21/13,5100000
/organization/2u,2U Inc.,EdTech|Education|Software,USA,MD,MD - Other,Hyattsville,/organization/highland-capital-partners,Highland Capital Partners,USA,MA,Boston,Cambridge,/funding-round/53b88f7edacc3c8221de9c2ab3a7c789,venture,D,4/2/12,26000000
/organization/2u,2U Inc.,EdTech|Education|Software,USA,MD,MD - Other,Hyattsville,/organization/highland-capital-partners,Highland Capital Partners,USA,MA,Boston,Cambridge,/funding-round/93c57a56aac42f6e1dcdbff6f36d0c4d,venture,C,3/10/11,32500000
/organization/2u,2U Inc.,EdTech|Education|Software,USA,MD,MD - Other,Hyattsville,/organization/highland-capital-partners,Highland Capital Partners,USA,MA,Boston,Cambridge,/funding-round/c5e9e5fe0a41f0a5a778f9b7ac01def6,venture,B,2/5/10,20000000
/organization/2u,2U Inc.,EdTech|Education|Software,USA,MD,MD - Other,Hyattsville,/organization/hillman-ventures,Hillman Ventures,USA,PA,Pittsburgh,Pittsburgh,/funding-round/53b88f7edacc3c8221de9c2ab3a7c789,venture,D,4/2/12,26000000
/organization/2u,2U Inc.,EdTech|Education|Software,USA,MD,MD - Other,Hyattsville,/organization/novak-biddle-venture-partners,Novak Biddle Venture Partners,USA,MD,"Washington, D.C.",Bethesda,/funding-round/53b88f7edacc3c8221de9c2ab3a7c789,venture,D,4/2/12,26000000
/organization/2u,2U Inc.,EdTech|Education|Software,USA,MD,MD - Other,Hyattsville,/organization/novak-biddle-venture-partners,Novak Biddle Venture Partners,USA,MD,"Washington, D.C.",Bethesda,/funding-round/54874a891ac80a0a6b87e6a8eaf79fe8,venture,A,6/21/09,10000000
/organization/2u,2U Inc.,EdTech|Education|Software,USA,MD,MD - Other,Hyattsville,/organization/novak-biddle-venture-partners,Novak Biddle Venture Partners,USA,MD,"Washington, D.C.",Bethesda,/funding-round/93c57a56aac42f6e1dcdbff6f36d0c4d,venture,C,3/10/11,32500000
/organization/2u,2U Inc.,EdTech|Education|Software,USA,MD,MD - Other,Hyattsville,/organization/novak-biddle-venture-partners,Novak Biddle Venture Partners,USA,MD,"Washington, D.C.",Bethesda,/funding-round/c5e9e5fe0a41f0a5a778f9b7ac01def6,venture,B,2/5/10,20000000
/organization/2u,2U Inc.,EdTech|Education|Software,USA,MD,MD - Other,Hyattsville,/organization/qed-investors,QED Investors,,,,,/funding-round/53b88f7edacc3c8221de9c2ab3a7c789,venture,D,4/2/12,26000000
/organization/2u,2U Inc.,EdTech|Education|Software,USA,MD,MD - Other,Hyattsville,/organization/qed-investors,QED Investors,,,,,/funding-round/93c57a56aac42f6e1dcdbff6f36d0c4d,venture,C,3/10/11,32500000
/organization/2u,2U Inc.,EdTech|Education|Software,USA,MD,MD - Other,Hyattsville,/organization/redpoint-ventures,Redpoint Ventures,USA,CA,SF Bay Area,Menlo Park,/funding-round/27a95d0c30dc3973c48cbd363df0a900,venture,D,10/21/13,5100000
/organization/2u,2U Inc.,EdTech|Education|Software,USA,MD,MD - Other,Hyattsville,/organization/redpoint-ventures,Redpoint Ventures,USA,CA,SF Bay Area,Menlo Park,/funding-round/53b88f7edacc3c8221de9c2ab3a7c789,venture,D,4/2/12,26000000
/organization/2u,2U Inc.,EdTech|Education|Software,USA,MD,MD - Other,Hyattsville,/organization/redpoint-ventures,Redpoint Ventures,USA,CA,SF Bay Area,Menlo Park,/funding-round/54874a891ac80a0a6b87e6a8eaf79fe8,venture,A,6/21/09,10000000
/organization/2u,2U Inc.,EdTech|Education|Software,USA,MD,MD - Other,Hyattsville,/organization/redpoint-ventures,Redpoint Ventures,USA,CA,SF Bay Area,Menlo Park,/funding-round/93c57a56aac42f6e1dcdbff6f36d0c4d,venture,C,3/10/11,32500000
/organization/2u,2U Inc.,EdTech|Education|Software,USA,MD,MD - Other,Hyattsville,/organization/redpoint-ventures,Redpoint Ventures,USA,CA,SF Bay Area,Menlo Park,/funding-round/c5e9e5fe0a41f0a5a778f9b7ac01def6,venture,B,2/5/10,20000000
/organization/2u,2U Inc.,EdTech|Education|Software,USA,MD,MD - Other,Hyattsville,/organization/rethink-education,Rethink Education,USA,NY,New York City,White Plains,/funding-round/27a95d0c30dc3973c48cbd363df0a900,venture,D,10/21/13,5100000
/organization/2web-technologies,2Web Technologies,Software,,,,,/person/ali-partovi,Ali Partovi,USA,,,San Francisco,/funding-round/79717b731ec29c98a7815661262af68d,angel,,12/1/01,
/organization/2web-technologies,2Web Technologies,Software,,,,,/person/hadi-partovi,Hadi Partovi,USA,,,Bellevue,/funding-round/79717b731ec29c98a7815661262af68d,angel,,12/1/01,
/organization/2wire,2Wire,Curated Web,USA,CA,SF Bay Area,San Jose,/organization/accel-partners,Accel,USA,CA,SF Bay Area,Palo Alto,/funding-round/a1a2042501d56b3281f85f95b535197b,venture,C,4/1/00,53500000
/organization/2wire,2Wire,Curated Web,USA,CA,SF Bay Area,San Jose,/organization/accel-partners,Accel,USA,CA,SF Bay Area,Palo Alto,/funding-round/ebe4c4b145556217e91cbbba375f07ad,venture,D,10/24/01,61000000
/organization/2wire,2Wire,Curated Web,USA,CA,SF Bay Area,San Jose,/organization/dcm,DCM,USA,CA,SF Bay Area,Menlo Park,/funding-round/ebe4c4b145556217e91cbbba375f07ad,venture,D,10/24/01,61000000
/organization/2wire,2Wire,Curated Web,USA,CA,SF Bay Area,San Jose,/organization/dell,Dell,USA,TX,Austin,Round Rock,/funding-round/4b0d19ec6f2a276d13894803ccdaec52,venture,E,11/15/02,27500000
/organization/2wire,2Wire,Curated Web,USA,CA,SF Bay Area,San Jose,/organization/ggv-capital,GGV Capital,USA,CA,SF Bay Area,Menlo Park,/funding-round/185ee921517111d9e5b70cc618db87bc,venture,G,5/12/03,
/organization/2wire,2Wire,Curated Web,USA,CA,SF Bay Area,San Jose,/organization/ggv-capital,GGV Capital,USA,CA,SF Bay Area,Menlo Park,/funding-round/4b0d19ec6f2a276d13894803ccdaec52,venture,E,11/15/02,27500000
